"prod_id","loja_id","forma_pgmt_id","cliente_id","quantidade","imposto_5_percent","total","data_venda","hora","cogs","renda_bruta","margem_bruta_percent"
798,3,3,21,1,"4.64","97.42","2019-03-15","10:50:00","92.78","4.64","4.76"
23,3,3,3,2,"3.32","69.72","2019-03-15","12:20:00","66.40","3.32","4.76"
595,3,2,28,3,"14.52","304.92","2019-03-15","13:05:00","290.40","14.52","4.76"
202,3,2,24,4,"11.50","241.46","2019-03-15","11:57:00","229.96","11.50","4.76"
810,3,1,3,8,"4.30","90.30","2019-03-15","14:38:00","86.00","4.30","4.76"
492,1,3,7,10,"9.83","206.43","2019-03-15","18:20:00","196.60","9.83","4.76"
398,3,2,16,9,"6.12","128.43","2019-03-15","10:26:00","122.31","6.12","4.76"
23,3,3,3,2,"3.32","69.72","2019-03-15","12:20:00","66.40","3.32","4.76"
30,1,2,3,9,"11.20","235.21","2019-03-15","15:36:00","224.01","11.20","4.76"
398,3,2,16,9,"6.12","128.43","2019-03-15","10:26:00","122.31","6.12","4.76"
34,1,3,27,2,"9.66","202.82","2019-03-15","10:12:00","193.16","9.66","4.76"
492,1,3,7,10,"9.83","206.43","2019-03-15","18:20:00","196.60","9.83","4.76"
865,3,3,25,8,"36.21","760.45","2019-03-15","14:48:00","724.24","36.21","4.76"
874,2,1,6,8,"26.10","548.18","2019-03-15","14:04:00","522.08","26.10","4.76"
30,1,2,3,9,"11.20","235.21","2019-03-15","15:36:00","224.01","11.20","4.76"
34,1,3,27,2,"9.66","202.82","2019-03-15","10:12:00","193.16","9.66","4.76"
140,1,1,21,8,"29.00","609.00","2019-03-16","19:25:00","580.00","29.00","4.76"
193,2,2,8,9,"39.51","829.71","2019-03-16","19:08:00","790.20","39.51","4.76"
45,2,2,12,2,"1.54","32.28","2019-03-16","19:47:00","30.74","1.54","4.76"
45,2,2,12,2,"1.54","32.28","2019-03-16","19:47:00","30.74","1.54","4.76"
768,3,2,22,4,"19.13","401.69","2019-03-16","18:51:00","382.56","19.13","4.76"
729,2,1,6,4,"19.45","408.49","2019-03-16","15:33:00","389.04","19.45","4.76"
360,3,2,21,1,"3.75","78.72","2019-03-16","16:58:00","74.97","3.75","4.76"
479,3,1,27,10,"17.19","360.89","2019-03-16","10:11:00","343.70","17.19","4.76"
193,2,2,8,9,"39.51","829.71","2019-03-16","19:08:00","790.20","39.51","4.76"
453,1,1,8,5,"15.90","333.95","2019-03-16","12:43:00","318.05","15.90","4.76"
140,1,1,21,8,"29.00","609.00","2019-03-16","19:25:00","580.00","29.00","4.76"
360,3,2,21,1,"3.75","78.72","2019-03-16","16:58:00","74.97","3.75","4.76"
729,2,1,6,4,"19.45","408.49","2019-03-16","15:33:00","389.04","19.45","4.76"
254,1,2,5,4,"4.75","99.75","2019-03-16","11:22:00","95.00","4.75","4.76"
254,1,2,5,4,"4.75","99.75","2019-03-16","11:22:00","95.00","4.75","4.76"
479,3,1,27,10,"17.19","360.89","2019-03-16","10:11:00","343.70","17.19","4.76"
453,1,1,8,5,"15.90","333.95","2019-03-16","12:43:00","318.05","15.90","4.76"
768,3,2,22,4,"19.13","401.69","2019-03-16","18:51:00","382.56","19.13","4.76"
464,2,2,9,1,"1.13","23.75","2019-03-17","18:58:00","22.62","1.13","4.76"
861,3,3,2,9,"5.08","106.60","2019-03-17","11:55:00","101.52","5.08","4.76"
252,2,3,19,10,"17.60","369.50","2019-03-17","19:06:00","351.90","17.60","4.76"
805,1,2,17,4,"15.49","325.37","2019-03-17","16:36:00","309.88","15.49","4.76"
604,3,1,8,6,"16.35","343.41","2019-03-17","13:54:00","327.06","16.35","4.76"
861,3,3,2,9,"5.08","106.60","2019-03-17","11:55:00","101.52","5.08","4.76"
886,1,1,23,10,"38.46","807.66","2019-03-17","19:53:00","769.20","38.46","4.76"
464,2,2,9,1,"1.13","23.75","2019-03-17","18:58:00","22.62","1.13","4.76"
252,2,3,19,10,"17.60","369.50","2019-03-17","19:06:00","351.90","17.60","4.76"
886,1,1,23,10,"38.46","807.66","2019-03-17","19:53:00","769.20","38.46","4.76"
604,3,1,8,6,"16.35","343.41","2019-03-17","13:54:00","327.06","16.35","4.76"
805,1,2,17,4,"15.49","325.37","2019-03-17","16:36:00","309.88","15.49","4.76"
477,1,3,26,5,"8.32","174.62","2019-03-18","16:10:00","166.30","8.32","4.76"
208,2,1,1,10,"14.27","299.57","2019-03-18","17:38:00","285.30","14.27","4.76"
304,1,3,22,4,"10.24","215.00","2019-03-18","17:15:00","204.76","10.24","4.76"
516,2,1,7,1,"2.57","54.04","2019-03-18","15:52:00","51.47","2.57","4.76"
634,3,1,3,3,"14.96","314.06","2019-03-18","11:29:00","299.10","14.96","4.76"
723,3,3,5,3,"6.62","138.98","2019-03-18","13:45:00","132.36","6.62","4.76"
954,2,2,25,1,"4.60","96.58","2019-03-18","15:29:00","91.98","4.60","4.76"
208,2,1,1,10,"14.27","299.57","2019-03-18","17:38:00","285.30","14.27","4.76"
304,1,3,22,4,"10.24","215.00","2019-03-18","17:15:00","204.76","10.24","4.76"
477,1,3,26,5,"8.32","174.62","2019-03-18","16:10:00","166.30","8.32","4.76"
516,2,1,7,1,"2.57","54.04","2019-03-18","15:52:00","51.47","2.57","4.76"
634,3,1,3,3,"14.96","314.06","2019-03-18","11:29:00","299.10","14.96","4.76"
723,3,3,5,3,"6.62","138.98","2019-03-18","13:45:00","132.36","6.62","4.76"
954,2,2,25,1,"4.60","96.58","2019-03-18","15:29:00","91.98","4.60","4.76"
261,1,1,2,9,"33.78","709.32","2019-03-19","13:25:00","675.54","33.78","4.76"
337,1,1,5,9,"34.38","721.98","2019-03-19","15:49:00","687.60","34.38","4.76"
436,2,1,16,9,"44.66","937.82","2019-03-19","19:09:00","893.16","44.66","4.76"
546,3,1,23,4,"7.76","163.00","2019-03-19","13:40:00","155.24","7.76","4.76"
638,2,2,26,1,"2.31","48.51","2019-03-19","12:16:00","46.20","2.31","4.76"
642,2,1,1,8,"35.42","743.82","2019-03-19","15:29:00","708.40","35.42","4.76"
424,3,3,12,8,"10.17","213.53","2019-03-19","19:42:00","203.36","10.17","4.76"
956,1,3,22,1,"0.78","16.28","2019-03-19","15:23:00","15.50","0.78","4.76"
642,2,1,1,8,"35.42","743.82","2019-03-19","15:29:00","708.40","35.42","4.76"
638,2,2,26,1,"2.31","48.51","2019-03-19","12:16:00","46.20","2.31","4.76"
382,2,2,8,2,"2.66","55.88","2019-03-19","14:35:00","53.22","2.66","4.76"
712,2,1,9,4,"15.11","317.23","2019-03-19","15:52:00","302.12","15.11","4.76"
337,1,1,5,9,"34.38","721.98","2019-03-19","15:49:00","687.60","34.38","4.76"
546,3,1,23,4,"7.76","163.00","2019-03-19","13:40:00","155.24","7.76","4.76"
873,1,3,12,4,"4.66","97.82","2019-03-19","11:52:00","93.16","4.66","4.76"
882,1,2,10,2,"8.33","175.01","2019-03-19","13:37:00","166.68","8.33","4.76"
261,1,1,2,9,"33.78","709.32","2019-03-19","13:25:00","675.54","33.78","4.76"
195,1,3,3,5,"8.18","171.73","2019-03-19","11:30:00","163.55","8.18","4.76"
956,1,3,22,1,"0.78","16.28","2019-03-19","15:23:00","15.50","0.78","4.76"
50,2,1,7,10,"41.32","867.62","2019-03-19","17:08:00","826.30","41.32","4.76"
50,2,1,7,10,"41.32","867.62","2019-03-19","17:08:00","826.30","41.32","4.76"
882,1,2,10,2,"8.33","175.01","2019-03-19","13:37:00","166.68","8.33","4.76"
712,2,1,9,4,"15.11","317.23","2019-03-19","15:52:00","302.12","15.11","4.76"
873,1,3,12,4,"4.66","97.82","2019-03-19","11:52:00","93.16","4.66","4.76"
105,3,2,6,7,"10.62","223.07","2019-03-19","18:19:00","212.45","10.62","4.76"
148,2,3,5,4,"13.23","277.79","2019-03-19","12:46:00","264.56","13.23","4.76"
436,2,1,16,9,"44.66","937.82","2019-03-19","19:09:00","893.16","44.66","4.76"
424,3,3,12,8,"10.17","213.53","2019-03-19","19:42:00","203.36","10.17","4.76"
195,1,3,3,5,"8.18","171.73","2019-03-19","11:30:00","163.55","8.18","4.76"
105,3,2,6,7,"10.62","223.07","2019-03-19","18:19:00","212.45","10.62","4.76"
382,2,2,8,2,"2.66","55.88","2019-03-19","14:35:00","53.22","2.66","4.76"
148,2,3,5,4,"13.23","277.79","2019-03-19","12:46:00","264.56","13.23","4.76"
778,2,2,19,5,"6.31","132.56","2019-03-20","17:52:00","126.25","6.31","4.76"
279,2,2,28,10,"35.50","745.40","2019-03-20","16:28:00","709.90","35.50","4.76"
280,1,3,4,10,"22.01","462.21","2019-03-20","19:57:00","440.20","22.01","4.76"
565,3,2,27,2,"9.93","208.43","2019-03-20","13:02:00","198.50","9.93","4.76"
616,1,1,15,9,"17.42","365.90","2019-03-20","12:24:00","348.48","17.42","4.76"
428,3,3,15,3,"3.13","65.74","2019-03-20","13:53:00","62.61","3.13","4.76"
522,2,2,15,6,"24.95","523.97","2019-03-20","11:23:00","499.02","24.95","4.76"
622,1,2,7,1,"4.58","96.19","2019-03-20","19:44:00","91.61","4.58","4.76"
635,3,3,25,3,"11.99","251.72","2019-03-20","19:28:00","239.73","11.99","4.76"
564,1,1,28,6,"22.35","469.41","2019-03-20","15:08:00","447.06","22.35","4.76"
522,2,2,15,6,"24.95","523.97","2019-03-20","11:23:00","499.02","24.95","4.76"
496,3,2,6,8,"30.37","637.73","2019-03-20","14:14:00","607.36","30.37","4.76"
280,1,3,4,10,"22.01","462.21","2019-03-20","19:57:00","440.20","22.01","4.76"
213,3,1,3,5,"23.09","484.89","2019-03-20","19:17:00","461.80","23.09","4.76"
279,2,2,28,10,"35.50","745.40","2019-03-20","16:28:00","709.90","35.50","4.76"
740,1,2,5,9,"42.28","887.92","2019-03-20","11:32:00","845.64","42.28","4.76"
635,3,3,25,3,"11.99","251.72","2019-03-20","19:28:00","239.73","11.99","4.76"
622,1,2,7,1,"4.58","96.19","2019-03-20","19:44:00","91.61","4.58","4.76"
648,3,2,28,1,"1.68","35.31","2019-03-20","19:55:00","33.63","1.68","4.76"
616,1,1,15,9,"17.42","365.90","2019-03-20","12:24:00","348.48","17.42","4.76"
213,3,1,3,5,"23.09","484.89","2019-03-20","19:17:00","461.80","23.09","4.76"
225,1,2,6,2,"4.33","90.83","2019-03-20","15:56:00","86.50","4.33","4.76"
496,3,2,6,8,"30.37","637.73","2019-03-20","14:14:00","607.36","30.37","4.76"
648,3,2,28,1,"1.68","35.31","2019-03-20","19:55:00","33.63","1.68","4.76"
428,3,3,15,3,"3.13","65.74","2019-03-20","13:53:00","62.61","3.13","4.76"
225,1,2,6,2,"4.33","90.83","2019-03-20","15:56:00","86.50","4.33","4.76"
565,3,2,27,2,"9.93","208.43","2019-03-20","13:02:00","198.50","9.93","4.76"
564,1,1,28,6,"22.35","469.41","2019-03-20","15:08:00","447.06","22.35","4.76"
740,1,2,5,9,"42.28","887.92","2019-03-20","11:32:00","845.64","42.28","4.76"
778,2,2,19,5,"6.31","132.56","2019-03-20","17:52:00","126.25","6.31","4.76"
336,1,3,7,5,"7.11","149.36","2019-03-21","10:17:00","142.25","7.11","4.76"
486,3,1,10,4,"9.90","207.86","2019-03-21","15:25:00","197.96","9.90","4.76"
486,3,1,10,4,"9.90","207.86","2019-03-21","15:25:00","197.96","9.90","4.76"
176,1,1,23,9,"15.23","319.79","2019-03-21","16:21:00","304.56","15.23","4.76"
336,1,3,7,5,"7.11","149.36","2019-03-21","10:17:00","142.25","7.11","4.76"
309,1,1,15,3,"3.97","83.41","2019-03-21","10:40:00","79.44","3.97","4.76"
176,1,1,23,9,"15.23","319.79","2019-03-21","16:21:00","304.56","15.23","4.76"
877,1,3,26,8,"36.01","756.17","2019-03-21","16:08:00","720.16","36.01","4.76"
934,2,1,2,6,"17.19","360.93","2019-03-21","17:04:00","343.74","17.19","4.76"
309,1,1,15,3,"3.97","83.41","2019-03-21","10:40:00","79.44","3.97","4.76"
877,1,3,26,8,"36.01","756.17","2019-03-21","16:08:00","720.16","36.01","4.76"
934,2,1,2,6,"17.19","360.93","2019-03-21","17:04:00","343.74","17.19","4.76"
26,1,3,1,8,"21.04","441.76","2019-03-22","19:20:00","420.72","21.04","4.76"
813,1,2,6,1,"4.76","99.91","2019-03-22","14:00:00","95.15","4.76","4.76"
813,1,2,6,1,"4.76","99.91","2019-03-22","14:00:00","95.15","4.76","4.76"
575,1,3,20,5,"21.48","451.03","2019-03-22","14:33:00","429.55","21.48","4.76"
108,1,2,16,6,"18.64","391.42","2019-03-22","20:19:00","372.78","18.64","4.76"
468,3,2,21,6,"11.11","233.23","2019-03-22","18:33:00","222.12","11.11","4.76"
216,1,3,21,1,"0.91","19.19","2019-03-22","15:05:00","18.28","0.91","4.76"
442,3,3,9,8,"35.37","742.81","2019-03-22","19:35:00","707.44","35.37","4.76"
415,1,1,16,8,"20.37","427.81","2019-03-22","19:36:00","407.44","20.37","4.76"
108,1,2,16,6,"18.64","391.42","2019-03-22","20:19:00","372.78","18.64","4.76"
415,1,1,16,8,"20.37","427.81","2019-03-22","19:36:00","407.44","20.37","4.76"
984,1,3,26,5,"14.14","296.94","2019-03-22","19:06:00","282.80","14.14","4.76"
216,1,3,21,1,"0.91","19.19","2019-03-22","15:05:00","18.28","0.91","4.76"
442,3,3,9,8,"35.37","742.81","2019-03-22","19:35:00","707.44","35.37","4.76"
575,1,3,20,5,"21.48","451.03","2019-03-22","14:33:00","429.55","21.48","4.76"
468,3,2,21,6,"11.11","233.23","2019-03-22","18:33:00","222.12","11.11","4.76"
53,3,1,10,4,"3.57","75.05","2019-03-22","14:42:00","71.48","3.57","4.76"
53,3,1,10,4,"3.57","75.05","2019-03-22","14:42:00","71.48","3.57","4.76"
26,1,3,1,8,"21.04","441.76","2019-03-22","19:20:00","420.72","21.04","4.76"
984,1,3,26,5,"14.14","296.94","2019-03-22","19:06:00","282.80","14.14","4.76"
741,2,2,16,7,"19.46","408.73","2019-03-23","12:41:00","389.27","19.46","4.76"
737,2,3,11,7,"28.42","596.82","2019-03-23","15:59:00","568.40","28.42","4.76"
884,1,1,15,10,"36.74","771.44","2019-03-23","13:14:00","734.70","36.74","4.76"
802,2,1,23,7,"23.59","495.32","2019-03-23","13:23:00","471.73","23.59","4.76"
99,1,1,6,3,"7.91","166.16","2019-03-23","10:16:00","158.25","7.91","4.76"
99,1,1,6,3,"7.91","166.16","2019-03-23","10:16:00","158.25","7.91","4.76"
884,1,1,15,10,"36.74","771.44","2019-03-23","13:14:00","734.70","36.74","4.76"
802,2,1,23,7,"23.59","495.32","2019-03-23","13:23:00","471.73","23.59","4.76"
198,1,1,17,1,"1.26","26.55","2019-03-23","10:13:00","25.29","1.26","4.76"
179,1,1,3,6,"22.16","465.44","2019-03-23","19:16:00","443.28","22.16","4.76"
39,2,1,22,8,"21.97","461.33","2019-03-23","13:24:00","439.36","21.97","4.76"
183,1,1,12,10,"7.75","162.75","2019-03-23","10:55:00","155.00","7.75","4.76"
179,1,1,3,6,"22.16","465.44","2019-03-23","19:16:00","443.28","22.16","4.76"
39,2,1,22,8,"21.97","461.33","2019-03-23","13:24:00","439.36","21.97","4.76"
488,1,1,6,4,"7.43","156.03","2019-03-23","18:59:00","148.60","7.43","4.76"
488,1,1,6,4,"7.43","156.03","2019-03-23","18:59:00","148.60","7.43","4.76"
151,3,3,7,4,"18.31","384.47","2019-03-23","19:20:00","366.16","18.31","4.76"
737,2,3,11,7,"28.42","596.82","2019-03-23","15:59:00","568.40","28.42","4.76"
198,1,1,17,1,"1.26","26.55","2019-03-23","10:13:00","25.29","1.26","4.76"
151,3,3,7,4,"18.31","384.47","2019-03-23","19:20:00","366.16","18.31","4.76"
183,1,1,12,10,"7.75","162.75","2019-03-23","10:55:00","155.00","7.75","4.76"
741,2,2,16,7,"19.46","408.73","2019-03-23","12:41:00","389.27","19.46","4.76"
335,2,1,23,5,"3.68","77.18","2019-03-24","13:48:00","73.50","3.68","4.76"
368,1,2,19,4,"13.19","276.95","2019-03-24","10:29:00","263.76","13.19","4.76"
217,3,2,17,5,"6.19","130.04","2019-03-24","18:27:00","123.85","6.19","4.76"
600,1,1,1,2,"7.03","147.67","2019-03-24","14:22:00","140.64","7.03","4.76"
109,2,2,22,9,"15.29","321.11","2019-03-24","10:43:00","305.82","15.29","4.76"
827,2,2,27,10,"32.48","681.98","2019-03-24","18:27:00","649.50","32.48","4.76"
925,3,1,27,6,"29.98","629.50","2019-03-24","13:33:00","599.52","29.98","4.76"
298,2,2,7,4,"15.68","329.20","2019-03-24","17:56:00","313.52","15.68","4.76"
903,3,3,14,5,"20.72","435.12","2019-03-24","14:08:00","414.40","20.72","4.76"
903,3,3,14,5,"20.72","435.12","2019-03-24","14:08:00","414.40","20.72","4.76"
663,3,3,24,6,"17.63","370.13","2019-03-24","18:14:00","352.50","17.63","4.76"
298,2,2,7,4,"15.68","329.20","2019-03-24","17:56:00","313.52","15.68","4.76"
335,2,1,23,5,"3.68","77.18","2019-03-24","13:48:00","73.50","3.68","4.76"
827,2,2,27,10,"32.48","681.98","2019-03-24","18:27:00","649.50","32.48","4.76"
925,3,1,27,6,"29.98","629.50","2019-03-24","13:33:00","599.52","29.98","4.76"
368,1,2,19,4,"13.19","276.95","2019-03-24","10:29:00","263.76","13.19","4.76"
287,2,2,12,1,"3.74","78.60","2019-03-24","14:49:00","74.86","3.74","4.76"
600,1,1,1,2,"7.03","147.67","2019-03-24","14:22:00","140.64","7.03","4.76"
663,3,3,24,6,"17.63","370.13","2019-03-24","18:14:00","352.50","17.63","4.76"
217,3,2,17,5,"6.19","130.04","2019-03-24","18:27:00","123.85","6.19","4.76"
109,2,2,22,9,"15.29","321.11","2019-03-24","10:43:00","305.82","15.29","4.76"
287,2,2,12,1,"3.74","78.60","2019-03-24","14:49:00","74.86","3.74","4.76"
174,3,1,20,4,"10.58","222.14","2019-03-25","16:32:00","211.56","10.58","4.76"
6,2,1,6,7,"29.89","627.62","2019-03-25","18:30:00","597.73","29.89","4.76"
330,1,2,12,4,"7.27","152.71","2019-03-25","13:07:00","145.44","7.27","4.76"
555,1,2,12,7,"6.76","142.00","2019-03-25","18:51:00","135.24","6.76","4.76"
87,2,2,21,5,"19.13","401.73","2019-03-25","10:23:00","382.60","19.13","4.76"
174,3,1,20,4,"10.58","222.14","2019-03-25","16:32:00","211.56","10.58","4.76"
555,1,2,12,7,"6.76","142.00","2019-03-25","18:51:00","135.24","6.76","4.76"
330,1,2,12,4,"7.27","152.71","2019-03-25","13:07:00","145.44","7.27","4.76"
401,2,3,17,6,"11.83","248.41","2019-03-25","20:18:00","236.58","11.83","4.76"
759,1,1,26,4,"11.08","232.64","2019-03-25","15:19:00","221.56","11.08","4.76"
504,3,2,22,2,"9.33","195.95","2019-03-25","17:53:00","186.62","9.33","4.76"
6,2,1,6,7,"29.89","627.62","2019-03-25","18:30:00","597.73","29.89","4.76"
401,2,3,17,6,"11.83","248.41","2019-03-25","20:18:00","236.58","11.83","4.76"
87,2,2,21,5,"19.13","401.73","2019-03-25","10:23:00","382.60","19.13","4.76"
962,1,2,8,3,"2.37","49.77","2019-03-25","18:02:00","47.40","2.37","4.76"
759,1,1,26,4,"11.08","232.64","2019-03-25","15:19:00","221.56","11.08","4.76"
962,1,2,8,3,"2.37","49.77","2019-03-25","18:02:00","47.40","2.37","4.76"
504,3,2,22,2,"9.33","195.95","2019-03-25","17:53:00","186.62","9.33","4.76"
940,2,3,25,2,"8.43","176.93","2019-03-26","14:13:00","168.50","8.43","4.76"
306,1,1,25,7,"25.27","530.67","2019-03-26","20:14:00","505.40","25.27","4.76"
197,2,2,12,2,"4.37","91.77","2019-03-26","18:03:00","87.40","4.37","4.76"
450,3,3,15,1,"1.96","41.08","2019-03-26","11:02:00","39.12","1.96","4.76"
899,1,3,15,5,"6.93","145.58","2019-03-26","20:21:00","138.65","6.93","4.76"
763,1,1,7,5,"2.67","56.12","2019-03-26","11:07:00","53.45","2.67","4.76"
521,3,3,8,3,"6.86","143.99","2019-03-26","10:34:00","137.13","6.86","4.76"
521,3,3,8,3,"6.86","143.99","2019-03-26","10:34:00","137.13","6.86","4.76"
834,1,2,5,1,"2.62","55.00","2019-03-26","19:44:00","52.38","2.62","4.76"
534,2,1,22,9,"7.34","154.13","2019-03-26","10:31:00","146.79","7.34","4.76"
834,1,2,5,1,"2.62","55.00","2019-03-26","19:44:00","52.38","2.62","4.76"
826,1,3,23,3,"6.19","130.03","2019-03-26","18:37:00","123.84","6.19","4.76"
940,2,3,25,2,"8.43","176.93","2019-03-26","14:13:00","168.50","8.43","4.76"
763,1,1,7,5,"2.67","56.12","2019-03-26","11:07:00","53.45","2.67","4.76"
749,3,3,7,9,"5.53","116.14","2019-03-26","19:28:00","110.61","5.53","4.76"
534,2,1,22,9,"7.34","154.13","2019-03-26","10:31:00","146.79","7.34","4.76"
749,3,3,7,9,"5.53","116.14","2019-03-26","19:28:00","110.61","5.53","4.76"
579,1,2,2,4,"12.85","269.93","2019-03-26","13:54:00","257.08","12.85","4.76"
306,1,1,25,7,"25.27","530.67","2019-03-26","20:14:00","505.40","25.27","4.76"
197,2,2,12,2,"4.37","91.77","2019-03-26","18:03:00","87.40","4.37","4.76"
101,2,2,19,1,"2.44","51.15","2019-03-26","19:20:00","48.71","2.44","4.76"
826,1,3,23,3,"6.19","130.03","2019-03-26","18:37:00","123.84","6.19","4.76"
450,3,3,15,1,"1.96","41.08","2019-03-26","11:02:00","39.12","1.96","4.76"
899,1,3,15,5,"6.93","145.58","2019-03-26","20:21:00","138.65","6.93","4.76"
101,2,2,19,1,"2.44","51.15","2019-03-26","19:20:00","48.71","2.44","4.76"
579,1,2,2,4,"12.85","269.93","2019-03-26","13:54:00","257.08","12.85","4.76"
301,2,2,19,9,"44.92","943.30","2019-03-27","10:43:00","898.38","44.92","4.76"
702,3,3,3,3,"4.85","101.81","2019-03-27","19:11:00","96.96","4.85","4.76"
643,3,1,4,2,"5.57","116.91","2019-03-27","15:08:00","111.34","5.57","4.76"
587,1,2,14,3,"7.85","164.87","2019-03-27","14:03:00","157.02","7.85","4.76"
160,3,1,5,6,"28.02","588.36","2019-03-27","19:18:00","560.34","28.02","4.76"
150,1,3,16,8,"12.98","272.66","2019-03-27","13:48:00","259.68","12.98","4.76"
88,1,3,12,7,"17.28","362.94","2019-03-27","20:35:00","345.66","17.28","4.76"
57,1,2,23,2,"4.43","93.11","2019-03-27","11:26:00","88.68","4.43","4.76"
906,3,3,1,3,"4.37","91.82","2019-03-27","20:29:00","87.45","4.37","4.76"
904,1,1,24,2,"7.95","167.03","2019-03-27","16:30:00","159.08","7.95","4.76"
904,1,1,24,2,"7.95","167.03","2019-03-27","16:30:00","159.08","7.95","4.76"
906,3,3,1,3,"4.37","91.82","2019-03-27","20:29:00","87.45","4.37","4.76"
702,3,3,3,3,"4.85","101.81","2019-03-27","19:11:00","96.96","4.85","4.76"
301,2,2,19,9,"44.92","943.30","2019-03-27","10:43:00","898.38","44.92","4.76"
643,3,1,4,2,"5.57","116.91","2019-03-27","15:08:00","111.34","5.57","4.76"
587,1,2,14,3,"7.85","164.87","2019-03-27","14:03:00","157.02","7.85","4.76"
57,1,2,23,2,"4.43","93.11","2019-03-27","11:26:00","88.68","4.43","4.76"
88,1,3,12,7,"17.28","362.94","2019-03-27","20:35:00","345.66","17.28","4.76"
150,1,3,16,8,"12.98","272.66","2019-03-27","13:48:00","259.68","12.98","4.76"
160,3,1,5,6,"28.02","588.36","2019-03-27","19:18:00","560.34","28.02","4.76"
104,1,2,16,6,"17.48","367.04","2019-03-28","16:44:00","349.56","17.48","4.76"
465,1,3,18,5,"12.84","269.54","2019-03-28","15:31:00","256.70","12.84","4.76"
717,1,1,1,7,"25.01","525.23","2019-03-28","16:06:00","500.22","25.01","4.76"
938,1,2,25,7,"3.53","74.09","2019-03-28","20:14:00","70.56","3.53","4.76"
621,1,3,13,3,"10.75","225.79","2019-03-28","15:30:00","215.04","10.75","4.76"
608,2,3,24,4,"9.96","209.12","2019-03-28","19:16:00","199.16","9.96","4.76"
421,2,1,9,3,"5.79","121.59","2019-03-28","13:57:00","115.80","5.79","4.76"
621,1,3,13,3,"10.75","225.79","2019-03-28","15:30:00","215.04","10.75","4.76"
938,1,2,25,7,"3.53","74.09","2019-03-28","20:14:00","70.56","3.53","4.76"
209,3,1,17,3,"4.56","95.67","2019-03-28","13:41:00","91.11","4.56","4.76"
465,1,3,18,5,"12.84","269.54","2019-03-28","15:31:00","256.70","12.84","4.76"
421,2,1,9,3,"5.79","121.59","2019-03-28","13:57:00","115.80","5.79","4.76"
608,2,3,24,4,"9.96","209.12","2019-03-28","19:16:00","199.16","9.96","4.76"
349,1,2,3,7,"9.11","191.25","2019-03-28","17:38:00","182.14","9.11","4.76"
339,2,3,2,3,"7.15","150.10","2019-03-28","12:58:00","142.95","7.15","4.76"
717,1,1,1,7,"25.01","525.23","2019-03-28","16:06:00","500.22","25.01","4.76"
349,1,2,3,7,"9.11","191.25","2019-03-28","17:38:00","182.14","9.11","4.76"
339,2,3,2,3,"7.15","150.10","2019-03-28","12:58:00","142.95","7.15","4.76"
209,3,1,17,3,"4.56","95.67","2019-03-28","13:41:00","91.11","4.56","4.76"
104,1,2,16,6,"17.48","367.04","2019-03-28","16:44:00","349.56","17.48","4.76"
